admin_code,admin_name,river_name,width_class,width_proxy_m,area_m2,perimeter_m,source_record_count,latest_notice_date,center_lon,center_lat
43720,보은군,안골천,medium,12.16,10185.32,1675.88,1,20180809,127.833824,36.38209
43720,보은군,안말천,narrow,7.72,12515.1,3242.71,1,20180809,127.7764882,36.5791469
43720,보은군,앞말천,medium,14.41,13196.35,1831.08,1,20180809,127.7072299,36.4702785
43720,보은군,애곡천,medium,13.74,37132.27,5403.57,1,20180809,127.6215833,36.4907967
43720,보은군,양지말천,medium,10.53,8315.98,1579.03,1,20180809,127.697392,36.4256023
43720,보은군,양텃골천,medium,9.26,12964.47,2798.87,1,20180809,127.692657,36.4395644
43720,보은군,어둔이골천,narrow,7.84,28433.17,7249.52,1,20180809,127.7278784,36.5139619
43720,보은군,어온천,wide,18.41,52694.05,5723.28,1,20180809,127.710384,36.588125
43720,보은군,오동천,wide,22.03,52148.7,4734.82,1,20201218,127.5924372,36.5161202
43720,보은군,오래실천,medium,9.37,15924.57,3400.04,1,20180809,127.7540628,36.5008056
43720,보은군,오정천,wide,17.84,78037.45,8746.52,1,20201218,127.6605569,36.4589445
43720,보은군,오천천,medium,11.49,34186.74,5952.46,1,20180809,127.7866011,36.3969511
43720,보은군,옥수골천,narrow,8.35,7338.69,1756.81,1,20180809,127.7582216,36.5197379
43720,보은군,외모정천,narrow,7.23,7420.42,2053.61,1,20180809,127.7255538,36.5740967
43720,보은군,용곡천,medium,8.93,18945.81,4244.93,1,20180809,127.5717073,36.4715209
43720,보은군,용골천,medium,11.4,16843.43,2955.03,1,20180809,127.7837704,36.5359016
43720,보은군,용상천,medium,10.41,22569.96,4336.21,1,20180809,127.5815759,36.5000376
43720,보은군,용암천,medium,10.19,14080.37,2762.64,1,20180809,127.6862708,36.4959571
43720,보은군,윗말천,medium,13.62,21464.61,3150.97,1,20180809,127.7146803,36.4303404
43720,보은군,율산천,medium,13.17,37809.55,5742.87,1,20180809,127.6540324,36.4870224
43720,보은군,음지천,medium,8.85,11027.54,2492.94,1,20180809,127.5873934,36.5139428
43720,보은군,응골천,narrow,7.61,6201.42,1630.04,1,20180809,127.683561,36.4684074
43720,보은군,임곡천,medium,13.84,48848.93,7058.29,1,20180809,127.874476,36.4346543
43720,보은군,작은골천,medium,13.64,20091.89,2945.87,1,20180809,127.5938353,36.4255574
43720,보은군,작은말천,medium,12.36,19109.17,3090.91,1,20180809,127.7347492,36.4782089
43720,보은군,작은새천,medium,9.55,15777.31,3304.13,1,20180809,127.8421861,36.4131724
43720,보은군,장속천,medium,10.0,14168.57,2832.91,1,20180809,127.6962003,36.5021413
43720,보은군,재피골천,medium,11.33,8336.42,1471.98,1,20180809,127.6838808,36.5449694
43720,보은군,적음천,medium,12.46,13700.03,2198.85,1,20180809,127.6787457,36.5669101
43720,보은군,절골천,narrow,8.23,13811.59,3356.73,1,20180809,127.7449824,36.3977514
43720,보은군,점동천,medium,9.75,10429.57,2139.22,3,20180809,127.8097622,36.3916899
43720,보은군,제비골천,medium,12.42,11291.61,1818.15,1,20180809,127.6861712,36.524212
43720,보은군,제비터천,medium,10.23,7040.47,1376.4,1,20180809,127.6752993,36.5361815
43720,보은군,조곡천,narrow,7.86,13027.03,3313.38,1,20180809,127.5960147,36.4450474
43720,보은군,주막등천,medium,11.36,16829.35,2964.12,1,20180809,127.8684544,36.4502822
43720,보은군,중소여천,narrow,7.64,4829.93,1264.13,1,20180809,127.8547887,36.4178656
43720,보은군,중신천,narrow,4.5,3886.13,1727.41,1,20180809,127.7164026,36.5415508
43720,보은군,중판천,wide,16.49,29110.01,3530.96,1,20180809,127.7926843,36.5154441
43720,보은군,지바우천,narrow,7.5,8190.82,2185.05,1,20180809,127.6124278,36.5421884
43720,보은군,지산천,wide,24.69,86128.82,6975.96,1,20180809,127.7237968,36.4509568
43720,보은군,칠송천,medium,10.29,8926.0,1735.55,1,20180809,127.8117482,36.5078139
43720,보은군,큰골천,narrow,5.9,3488.44,1182.42,1,20180809,127.6423623,36.5022213
43720,보은군,큰오랑천,medium,9.53,6529.3,1370.23,1,20180809,127.6713472,36.5059676
43720,보은군,탄금천,medium,12.52,30194.45,4822.02,1,20180809,127.7384293,36.4088079
43720,보은군,탄통매천,medium,10.0,10547.78,2109.84,1,20180809,127.673624,36.5017626
43720,보은군,텃골천,medium,14.19,22426.26,3159.87,1,20180809,127.7730077,36.5390982
43720,보은군,판장천,narrow,8.49,24008.26,5653.52,1,20180809,127.5996784,36.4337726
43720,보은군,평각천,medium,12.98,29541.85,4550.67,1,20180809,127.7569061,36.4581859
43720,보은군,하문티천,medium,11.3,8737.77,1546.21,2,20220322,127.6892618,36.4304214
43720,보은군,하신천,narrow,3.56,2880.71,1618.63,1,20180809,127.7142822,36.5394095
43720,보은군,학림천,wide,18.15,23156.31,2551.47,1,20180809,127.7270917,36.5268526
43720,보은군,항각골천,medium,13.04,17593.98,2698.2,1,20180809,127.7770021,36.4767916
43720,보은군,향교천,medium,13.92,17780.08,2553.98,1,20180809,127.7109477,36.4910989
43720,보은군,화엄이천,narrow,4.78,4043.87,1691.06,1,20180809,127.8054355,36.4973547
43720,보은군,활목재천,narrow,7.65,9030.5,2359.42,1,20180809,127.7859995,36.591879
43720,보은군,황토말천,medium,10.62,17503.7,3297.64,1,20180809,127.7228434,36.431278
43720,보은군,흰돌천,narrow,8.51,12905.82,3034.48,1,20180809,127.761237,36.5633537
43730,옥천군,가믐골천,narrow,7.88,7329.73,1860.73,1,,127.6305457,36.3085983
43730,옥천군,가사목천,wide,16.58,26280.0,3169.64,1,,127.8776116,36.3572988
43730,옥천군,감내천,narrow,6.64,3700.11,1113.76,1,,127.5203485,36.3439136
43730,옥천군,강청천,wide,29.51,75039.32,5086.37,1,,127.6118783,36.2424603
43730,옥천군,개밭골천,wide,30.34,149539.88,9857.19,1,,127.6689632,36.4279108
43730,옥천군,갠고랑천,wide,16.3,37643.81,4617.89,1,,127.6719361,36.2478642
43730,옥천군,거로천,narrow,6.72,5244.72,1560.92,1,,127.7265682,36.3426086
43730,옥천군,계촌천,narrow,8.47,10860.67,2564.19,1,,127.6313371,36.1874423
43730,옥천군,고당천,narrow,5.45,5245.26,1926.6,1,,127.6958267,36.3000491
43730,옥천군,고듬티골천,narrow,3.95,2584.39,1307.31,1,,127.6608801,36.3962548
43730,옥천군,고수골천,medium,8.64,13923.07,3222.87,1,,127.5862523,36.3161708
43730,옥천군,곤룡천,wide,16.21,33886.39,4179.69,1,,127.5055293,36.2708107
43730,옥천군,골내미천,narrow,4.04,3071.1,1520.71,1,,127.5357985,36.3908563
43730,옥천군,공극재천,narrow,7.03,5056.46,1438.68,1,,127.5661203,36.3820796
43730,옥천군,괴골천,medium,9.03,18832.53,4169.56,1,,127.7249683,36.2725693
43730,옥천군,교동천,wide,16.18,48389.86,5982.24,1,,127.5815528,36.3145043
43730,옥천군,구건리천,medium,9.08,10806.37,2380.07,1,,127.5909917,36.3491269
43730,옥천군,구렁이박골천,medium,10.86,5233.59,964.08,1,,127.7257107,36.3892504
43730,옥천군,구렁이천,medium,10.85,9220.6,1699.49,1,,127.6768392,36.233974
43730,옥천군,구령천,medium,9.69,6896.73,1423.98,1,,127.6949968,36.373712
43730,옥천군,구멍막골천,narrow,7.16,7577.01,2117.34,1,,127.8271884,36.3578781
